H=1	H>1	M=1	M>1	L=1	L>1	empty	p_H	p_M	p_L	a_H	a_M	a_L	type
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	0	1	0	0	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	0	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	0	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	0	1	0	0	1	
1	0	0	0	0	0	0	1	1	0	1	0	0	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	0	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	0	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	0	1	0	0	1	
1	0	0	0	0	0	0	1	1	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	0	1	0	0	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	0	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	0	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	0	1	0	0	1	
1	0	0	0	0	0	0	1	1	0	1	0	0	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	1	1	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
1	0	0	0	0	0	0	1	0	0	1	0	0	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	0	0	0	0	0	0	0	0	0	0	0	0	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	0	1	0	0	2	
0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	0	0	0	0	0	0	0	0	0	0	0	0	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	0	1	0	0	2	
0	0	0	0	0	0	0	0	0	0	0	0	0	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	0	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	0	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	0	1	0	0	2	
0	1	0	0	0	0	0	1	1	0	1	0	0	2	
0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	0	0	0	0	0	0	0	0	0	0	0	0	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	0	1	0	0	2	
0	0	0	0	0	0	0	0	0	0	0	0	0	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	0	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	0	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	0	1	0	0	2	
0	1	0	0	0	0	0	1	1	0	1	0	0	2	
0	0	0	0	0	0	0	0	0	0	0	0	0	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	0	1	0	0	2	
0	1	0	0	0	0	0	1	0	0	1	0	0	2	
0	1	0	0	0	0	0	1	0	0	1	0	0	2	
0	1	0	0	0	0	0	1	0	0	1	0	0	2	
0	1	0	0	0	0	0	1	0	0	1	0	0	2	
0	1	0	0	0	0	0	1	0	0	1	0	0	2	
0	1	0	0	0	0	0	1	0	0	1	0	0	2	
0	1	0	0	0	0	0	1	0	0	1	0	0	2	
0	1	0	0	0	0	0	1	0	0	1	0	0	2	
0	1	0	0	0	0	0	1	0	0	1	0	0	2	
0	1	0	0	0	0	0	1	0	0	1	0	0	2	
0	1	0	0	0	0	0	1	0	0	1	0	0	2	
0	1	0	0	0	0	0	1	0	0	1	0	0	2	
0	1	0	0	0	0	0	1	0	0	1	0	0	2	
0	1	0	0	0	0	0	1	0	0	1	0	0	2	
0	1	0	0	0	0	0	1	0	0	1	0	0	2	
0	1	0	0	0	0	0	1	0	0	1	0	0	2	
0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	0	0	0	0	0	0	0	0	0	0	0	0	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	0	1	0	0	2	
0	0	0	0	0	0	0	0	0	0	0	0	0	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	1	1	0	0	2	
0	1	0	0	0	0	0	1	1	0	1	0	0	2	
0	1	0	0	0	0	0	1	0	0	1	0	0	2	
